7	1	22	29	7	9
1	21	30	13	9	11
19	16	9	10	7	30
31	2	1	8	11	33
33	29	4	17	21	30
20	16	12	14	11	14
33	20	32	33	32	24
25	4	7	4	26	23
9	30	2	22	30	7
3	18	33	25	28	9
10	28	19	33	4	32
24	15	6	13	27	31
32	1	30	20	9	10
7	21	26	5	9	10
15	24	27	3	15	10
21	14	16	27	18	16
4	13	26	13	4	8
30	5	12	23	32	6
11	12	1	32	4	29
23	24	28	17	1	25
33	30	15	9	2	26
10	10	27	32	11	32
30	19	29	29	17	22
3	28	22	21	19	13
2	26	25	15	33	30
19	30	7	31	33	33
23	16	15	14	21	21
24	7	6	20	14	14
30	18	11	16	7	29
18	30	24	16	7	24
18	26	30	6	26	14
14	14	3	30	26	27
4	9	9	20	11	19
16	20	8	20	7	25
29	22	10	30	17	13
8	26	21	33	21	17
3	2	13	7	6	12
18	20	12	11	3	6
33	28	18	18	5	32
17	15	18	10	12	26
3	27	25	7	6	23
17	29	7	11	25	30
13	33	29	28	32	3
32	9	22	28	11	21
23	23	11	20	27	5
8	29	7	19	8	27
5	9	13	10	33	20
27	4	17	1	22	13
32	2	26	18	5	31
2	30	18	19	8	4
28	33	25	22	25	29
22	12	4	22	18	28
17	24	1	32	20	24
22	27	30	23	5	12
9	26	5	22	6	23
7	9	3	13	11	27
29	10	7	24	29	22
15	18	16	30	16	10
23	19	15	31	12	27
33	17	29	28	23	28
33	12	5	24	26	14
31	2	15	11	9	25
9	25	9	9	7	20
14	9	27	10	1	33
23	10	25	30	12	31
27	15	7	17	33	33
17	25	23	7	12	5
18	28	10	19	10	23
14	7	10	14	14	6
21	20	28	1	24	19
9	24	26	12	1	5
32	20	15	31	8	27
11	33	28	33	18	9
22	2	13	22	22	12
31	24	12	33	20	12
30	14	33	15	2	31
27	29	17	30	10	24
10	2	10	4	28	3
10	20	16	15	12	33
30	28	30	16	32	5
21	21	16	3	20	1
5	26	13	29	25	22
17	30	31	3	3	32
11	26	6	3	18	26
16	7	11	20	1	1
5	30	20	1	10	11
8	33	29	27	33	33
21	11	31	7	25	13
22	8	31	4	13	13
13	2	33	19	29	12
11	33	25	4	14	29
20	10	20	4	14	22
2	26	12	12	8	28
23	12	6	18	13	18
4	21	16	9	12	23
27	28	13	18	25	33
5	4	11	28	14	10
21	22	22	11	4	14
18	11	18	9	8	33
5	20	15	4	32	21
33	23	11	14	8	20
4	3	25	6	20	8
30	30	29	33	20	1
31	32	12	7	9	14
6	31	30	11	28	24
30	33	30	16	13	12
13	3	5	27	27	5
32	16	26	33	26	29
28	24	11	15	19	31
9	13	12	25	22	16
6	30	27	2	11	5
30	31	25	33	4	5
10	19	23	28	23	31
29	7	11	19	5	21
14	26	15	4	22	22
21	12	10	17	14	28
12	14	24	22	11	27
10	29	21	6	3	19
16	21	23	19	32	3
19	18	14	7	2	4
10	9	3	16	24	6
11	11	17	4	3	20
4	11	10	10	26	21
7	5	18	26	16	6
8	25	24	28	28	29
29	30	29	18	24	11
9	25	28	23	25	24
16	14	27	21	28	1
27	9	33	21	5	4
25	9	15	9	21	7
30	7	9	19	15	29
16	11	10	28	1	15
20	8	19	29	30	33
21	32	21	6	33	14
8	26	30	17	4	14
17	31	2	30	16	26
4	6	3	6	1	16
32	24	9	1	6	9
28	13	24	27	25	2
10	15	24	26	18	23
29	15	15	30	10	13
2	27	10	1	15	5
26	2	31	6	25	9
22	7	14	29	19	22
2	28	7	30	19	4
9	26	21	33	21	33
18	6	18	11	1	30
11	10	13	29	9	20
18	21	19	30	23	3
11	19	31	27	24	1
1	20	16	19	6	11
8	33	22	8	5	33
12	16	1	10	3	30
10	16	3	28	11	2
7	21	20	22	13	10
3	3	19	31	7	29
19	2	29	22	13	14
30	9	33	15	30	7
8	29	20	16	23	8
6	30	17	31	1	17
8	30	12	17	19	15
4	17	16	8	27	13
24	4	12	10	16	21
10	4	3	6	26	9
10	19	8	7	31	19
11	7	16	22	22	8
22	17	4	16	4	11
9	32	11	12	2	1
9	22	23	4	22	4
2	18	27	22	28	27
30	23	7	3	25	25
22	26	33	11	18	20
11	13	6	18	25	18
4	17	7	25	14	22
6	3	3	19	12	26
26	33	33	26	14	28
2	26	2	17	14	30
29	22	26	10	3	18
16	18	32	6	6	7
23	30	1	11	22	24
28	28	32	9	21	29
25	13	15	16	23	30
14	26	16	25	2	32
13	17	5	32	13	25
13	23	13	4	9	23
20	29	16	5	22	5
1	2	33	21	4	32
9	23	11	26	26	14
24	17	22	1	32	10
10	30	33	30	23	3
26	13	33	23	21	11
14	8	5	25	18	20
32	20	19	12	25	15
24	10	33	20	30	4
4	7	11	31	9	30
11	22	18	4	9	13
29	27	23	24	16	22
7	20	12	30	25	22
20	8	5	26	13	12
17	2	9	30	24	3
25	24	19	12	2	21
4	9	24	22	12	27
24	12	14	11	31	6
8	16	8	26	26	19
7	12	27	11	29	16
10	8	10	9	15	7
4	16	3	1	32	25
17	7	27	24	3	18
4	7	20	9	4	24
14	2	26	23	19	19
30	33	2	1	10	25
2	27	28	23	18	16
14	8	27	19	22	30
27	30	28	15	22	17
26	8	30	19	32	31
33	3	33	28	21	20
21	31	5	31	21	28
15	32	21	14	16	11
26	24	24	29	19	4
21	26	31	29	17	20
15	10	18	5	9	1
21	23	9	23	5	23
6	13	1	1	4	25
15	31	3	10	23	32
9	17	13	7	27	7
8	17	2	30	17	22
24	4	9	25	8	23
6	10	14	33	32	29
22	9	4	16	1	23
26	15	25	20	9	25
18	30	20	3	32	33
33	17	28	3	3	21
32	25	2	11	29	26
15	20	31	27	32	28
4	5	19	28	20	31
18	24	13	13	17	2
13	16	27	28	22	21
19	31	29	17	32	11
29	28	29	19	7	5
22	12	9	18	3	20
11	31	27	19	1	25
11	31	6	1	5	28
12	7	10	12	10	6
25	5	2	8	15	22
15	20	19	11	17	15
33	3	18	29	25	9
20	31	27	11	30	30
23	29	7	14	31	15
4	21	26	18	14	17
15	19	13	5	21	25
29	8	12	29	14	23
19	27	23	11	7	26
11	23	3	10	10	9
13	30	3	17	21	13
17	6	4	24	9	17
21	24	12	17	9	29
16	7	9	28	30	13
27	29	31	13	23	23
7	13	1	1	7	16
25	5	8	19	6	23
6	15	7	28	3	15
9	3	26	32	6	16
18	11	12	13	8	25
33	21	9	20	18	20
19	11	29	7	15	6
29	13	18	12	28	3
24	5	3	17	14	32
3	31	16	12	32	10
28	30	3	23	8	25
10	2	17	31	26	6
14	14	9	16	17	3
9	17	17	25	10	12
22	32	14	30	2	12
7	7	5	19	11	8
20	1	10	8	13	28
33	27	13	22	14	23
14	23	14	15	25	5
25	8	10	14	9	22
26	3	28	32	33	33
23	2	4	15	28	28
11	7	17	7	30	10
32	24	20	28	6	17
29	11	25	20	32	14
14	32	20	12	32	32
1	17	1	8	9	32
19	16	23	29	11	15
30	5	2	3	7	10
8	18	29	26	32	25
31	22	12	1	26	33
24	27	15	32	32	26
24	33	12	8	15	3
6	7	9	12	4	17
23	15	22	18	3	29
11	9	28	3	20	5
9	9	24	22	21	26
8	22	15	7	7	25
4	33	29	32	18	8
18	11	3	15	1	33
29	21	18	27	21	23
22	10	11	22	16	9
